movie_id,movie_embedding
2924,"0.0,0.036772624,0.0,0.034454007,0.0,0.0,0.0,1.1813532"
2925,"0.0,0.035792973,0.0,0.0348214,0.0,0.0,0.0,1.0835109"
2926,"0.0,0.035219084,0.0,0.035155784,0.0,0.0,0.0,0.9966442"
2927,"0.0,0.037706356,0.0,0.034256168,0.0,0.0,0.0,1.320149"
2928,"0.0,0.033500616,0.0,0.03637408,0.0,0.0,0.0,0.79398227"
2929,"0.0,0.035686444,0.0,0.034761295,0.0,0.0,0.0,1.0627351"
2930,"0.0,0.036178198,0.0,0.03455235,0.0,0.0,0.0,1.1718967"
2931,"0.0,0.03596927,0.0,0.03462528,0.0,0.0,0.0,1.0990872"
2932,"0.0,0.03705961,0.0,0.034373477,0.0,0.0,0.0,1.2355099"
2933,"0.0,0.034619175,0.0,0.035627633,0.0,0.0,0.0,0.9064008"
2934,"0.0,0.034425825,0.0,0.035550613,0.0,0.0,0.0,0.89357644"
2935,"0.0,0.037629183,0.0,0.03431205,0.0,0.0,0.0,1.3061695"
2936,"0.0,0.036350835,0.0,0.034683995,0.0,0.0,0.0,1.1303481"
2937,"0.0,0.035753522,0.0,0.03478238,0.0,0.0,0.0,1.0432115"
2938,"0.0,0.031980127,0.0,0.038065232,0.0,0.0,0.0,0.5960458"
2939,"0.0,0.033129077,0.0,0.03685733,0.0,0.0,0.0,0.7282722"
2940,"0.0,0.035723966,0.0,0.034725063,0.0,0.0,0.0,1.0639714"
2941,"0.0,0.03514783,0.0,0.035065114,0.0,0.0,0.0,0.98503315"
2942,"0.0,0.03393654,0.0,0.036055844,0.0,0.0,0.0,0.84040856"
2943,"0.0,0.036175955,0.0,0.034712102,0.0,0.0,0.0,1.1317117"
2944,"0.0,0.037542835,0.0,0.034344442,0.0,0.0,0.0,1.2810593"
2945,"0.0,0.03206038,0.0,0.037659273,0.0,0.0,0.0,0.5855735"
2946,"0.0,0.036811024,0.0,0.034533776,0.0,0.0,0.0,1.1937228"
2947,"0.0,0.036634076,0.0,0.034544535,0.0,0.0,0.0,1.1858162"
2948,"0.0,0.03718409,0.0,0.03446709,0.0,0.0,0.0,1.2475995"
2949,"0.0,0.03657306,0.0,0.034651946,0.0,0.0,0.0,1.173252"
2950,"0.0,0.027236588,0.0,0.042094648,0.0,0.0,0.0,0.031466126"
2951,"0.0,0.036769867,0.0,0.034589417,0.0,0.0,0.0,1.1803828"
2952,"0.0,0.03645983,0.0,0.034662236,0.0,0.0,0.0,1.1380914"
2953,"0.0,0.030394876,0.0,0.039034307,0.0,0.0,0.0,0.3659354"
2954,"0.0,0.034500718,0.0,0.035702102,0.0,0.0,0.0,0.8829127"
2955,"0.0,0.034439635,0.0,0.0356335,0.0,0.0,0.0,0.8780374"
2956,"0.0,0.033446416,0.0,0.03600984,0.0,0.0,0.0,0.70478255"
2957,"0.0,0.03444939,0.0,0.03575022,0.0,0.0,0.0,0.889403"
2958,"0.0,0.03444344,0.0,0.03556901,0.0,0.0,0.0,0.905559"
2959,"0.0,0.03961376,0.0,0.0336653,0.0,0.0,0.0,1.5888804"
2960,"0.0,0.03389975,0.0,0.036006328,0.0,0.0,0.0,0.8193625"
2961,"0.0,0.032673683,0.0,0.037353523,0.0,0.0,0.0,0.6676971"
2962,"0.0,0.034026857,0.0,0.035389926,0.0,0.0,0.0,0.82323074"
2963,"0.0,0.03505219,0.0,0.035222553,0.0,0.0,0.0,0.9743792"
2964,"0.0,0.034915503,0.0,0.035167072,0.0,0.0,0.0,0.95793533"
2965,"0.0,0.032885496,0.0,0.03645789,0.0,0.0,0.0,0.6764213"
2966,"0.0,0.03736438,0.0,0.03442822,0.0,0.0,0.0,1.2826477"
2967,"0.0,0.035074383,0.0,0.03505122,0.0,0.0,0.0,0.983791"
2968,"0.0,0.035091694,0.0,0.035018,0.0,0.0,0.0,0.97694886"
2969,"0.0,0.03501597,0.0,0.035078123,0.0,0.0,0.0,0.9814755"
2970,"0.0,0.035583846,0.0,0.034696802,0.0,0.0,0.0,1.0517175"
2971,"0.0,0.036624346,0.0,0.034474462,0.0,0.0,0.0,1.1850762"
2972,"0.0,0.035737127,0.0,0.034816854,0.0,0.0,0.0,1.0704079"
2973,"0.0,0.03738995,0.0,0.034357723,0.0,0.0,0.0,1.2725614"
2974,"0.0,0.03230366,0.0,0.037386727,0.0,0.0,0.0,0.64418143"
2975,"0.0,0.03568644,0.0,0.03494029,0.0,0.0,0.0,1.0741585"
2976,"0.0,0.032713376,0.0,0.037319656,0.0,0.0,0.0,0.6817789"
2977,"0.0,0.035570122,0.0,0.034839213,0.0,0.0,0.0,1.0391595"
2978,"0.0,0.03432587,0.0,0.035293855,0.0,0.0,0.0,0.86828697"
2979,"0.0,0.030454112,0.0,0.039465386,0.0,0.0,0.0,0.41982087"
2980,"0.0,0.034565188,0.0,0.03568976,0.0,0.0,0.0,0.89996964"
2981,"0.0,0.035305735,0.0,0.035234205,0.0,0.0,0.0,1.0351154"
2982,"0.0,0.027526893,0.0,0.04174585,0.0,0.0,0.0,0.044537187"
2983,"0.0,0.035513796,0.0,0.03483794,0.0,0.0,0.0,1.0405288"
2984,"0.0,0.035776626,0.0,0.03498475,0.0,0.0,0.0,1.0821122"
2985,"0.0,0.03492568,0.0,0.035209525,0.0,0.0,0.0,0.939924"
2986,"0.0,0.031249093,0.0,0.038075972,0.0,0.0,0.0,0.4512343"
2987,"0.0,0.035958394,0.0,0.03472341,0.0,0.0,0.0,1.076415"
2988,"0.0,0.035422806,0.0,0.035042074,0.0,0.0,0.0,1.021997"
2989,"0.0,0.03457675,0.0,0.03544304,0.0,0.0,0.0,0.90442055"
2990,"0.0,0.033756558,0.0,0.035806693,0.0,0.0,0.0,0.77876025"
2991,"0.0,0.035861656,0.0,0.03481879,0.0,0.0,0.0,1.0530245"
2992,"0.0,0.03206429,0.0,0.03746442,0.0,0.0,0.0,0.5701366"
2993,"0.0,0.034546796,0.0,0.03531798,0.0,0.0,0.0,0.883327"
2994,"0.0,0.034353726,0.0,0.035894975,0.0,0.0,0.0,0.86728215"
2995,"0.0,0.029126287,0.0,0.039874103,0.0,0.0,0.0,0.21008927"
2996,"0.0,0.03505288,0.0,0.034976516,0.0,0.0,0.0,0.9896442"
2997,"0.0,0.039889466,0.0,0.033436727,0.0,0.0,0.0,1.6302303"
2998,"0.0,0.03501145,0.0,0.03508498,0.0,0.0,0.0,0.96584994"
2999,"0.0,0.03400975,0.0,0.03562641,0.0,0.0,0.0,0.82646143"
3000,"0.0,0.03809089,0.0,0.034177247,0.0,0.0,0.0,1.3585317"
3001,"0.0,0.03422237,0.0,0.03564442,0.0,0.0,0.0,0.89160115"
3002,"0.0,0.03515516,0.0,0.035532065,0.0,0.0,0.0,1.0176198"
3003,"0.0,0.03246468,0.0,0.037526175,0.0,0.0,0.0,0.65265465"
3004,"0.0,0.028407078,0.0,0.040708106,0.0,0.0,0.0,0.14398536"
3005,"0.0,0.03488472,0.0,0.035214953,0.0,0.0,0.0,0.93993545"
3006,"0.0,0.037455697,0.0,0.034242425,0.0,0.0,0.0,1.3091979"
3007,"0.0,0.038584527,0.0,0.03376016,0.0,0.0,0.0,1.4810317"
3008,"0.0,0.035026506,0.0,0.03516183,0.0,0.0,0.0,0.97108006"
3009,"0.0,0.033922475,0.0,0.035986416,0.0,0.0,0.0,0.8270012"
3010,"0.0,0.034604732,0.0,0.035491675,0.0,0.0,0.0,0.88538224"
3011,"0.0,0.035702184,0.0,0.034679722,0.0,0.0,0.0,1.0510547"
3012,"0.0,0.03415146,0.0,0.035352062,0.0,0.0,0.0,0.82801807"
3013,"0.0,0.03135011,0.0,0.03823538,0.0,0.0,0.0,0.48834103"
3014,"0.0,0.034511127,0.0,0.03543215,0.0,0.0,0.0,0.89073586"
3015,"0.0,0.033246785,0.0,0.036386516,0.0,0.0,0.0,0.7470384"
3016,"0.0,0.033124626,0.0,0.03626927,0.0,0.0,0.0,0.678867"
3017,"0.0,0.030756572,0.0,0.03819386,0.0,0.0,0.0,0.40429783"
3018,"0.0,0.034048494,0.0,0.03558134,0.0,0.0,0.0,0.81106675"
3019,"0.0,0.03679291,0.0,0.034569975,0.0,0.0,0.0,1.1963096"
3020,"0.0,0.035616834,0.0,0.03491518,0.0,0.0,0.0,1.0556418"
3021,"0.0,0.032148905,0.0,0.03717759,0.0,0.0,0.0,0.5504392"
3022,"0.0,0.037166864,0.0,0.03437534,0.0,0.0,0.0,1.2394125"
3023,"0.0,0.033447634,0.0,0.035968862,0.0,0.0,0.0,0.7541658"
3024,"0.0,0.027678715,0.0,0.041620247,0.0,0.0,0.0,0.050405115"
3025,"0.0,0.03527531,0.0,0.034915816,0.0,0.0,0.0,1.0121598"
3026,"0.0,0.033139616,0.0,0.036013864,0.0,0.0,0.0,0.67449754"
3027,"0.0,0.03272659,0.0,0.036254674,0.0,0.0,0.0,0.6503234"
3028,"0.0,0.034545776,0.0,0.03545586,0.0,0.0,0.0,0.8855513"
3029,"0.0,0.034822196,0.0,0.035295073,0.0,0.0,0.0,0.93515"
3030,"0.0,0.039545964,0.0,0.033572216,0.0,0.0,0.0,1.58081"
3031,"0.0,0.029997252,0.0,0.039350905,0.0,0.0,0.0,0.3313743"
3032,"0.0,0.035263717,0.0,0.034981623,0.0,0.0,0.0,0.99151105"
3033,"0.0,0.03227938,0.0,0.037221055,0.0,0.0,0.0,0.6075803"
3034,"0.0,0.036037162,0.0,0.034695,0.0,0.0,0.0,1.0959257"
3035,"0.0,0.037501313,0.0,0.034313682,0.0,0.0,0.0,1.3101985"
3036,"0.0,0.034622665,0.0,0.035369534,0.0,0.0,0.0,0.9181695"
3037,"0.0,0.036835898,0.0,0.034492146,0.0,0.0,0.0,1.2085525"
3038,"0.0,0.036022745,0.0,0.03465142,0.0,0.0,0.0,1.1112951"
3039,"0.0,0.036492858,0.0,0.034582943,0.0,0.0,0.0,1.1699054"
3040,"0.0,0.03509914,0.0,0.035059027,0.0,0.0,0.0,0.9519794"
3041,"0.0,0.028346818,0.0,0.040729262,0.0,0.0,0.0,0.12061092"
3042,"0.0,0.027813146,0.0,0.041381627,0.0,0.0,0.0,0.05888331"
3043,"0.0,0.03058442,0.0,0.038691588,0.0,0.0,0.0,0.40649682"
3044,"0.0,0.03739947,0.0,0.034327976,0.0,0.0,0.0,1.271212"
3045,"0.0,0.032312434,0.0,0.037669163,0.0,0.0,0.0,0.6266838"
3046,"0.0,0.031348914,0.0,0.038011752,0.0,0.0,0.0,0.49616688"
3047,"0.0,0.03300203,0.0,0.036875565,0.0,0.0,0.0,0.7185065"
3048,"0.0,0.03342048,0.0,0.03620212,0.0,0.0,0.0,0.7262726"
3049,"0.0,0.0307548,0.0,0.03853542,0.0,0.0,0.0,0.4205419"
3050,"0.0,0.034955356,0.0,0.035137195,0.0,0.0,0.0,0.97394836"
3051,"0.0,0.03285775,0.0,0.037239566,0.0,0.0,0.0,0.6888303"
3052,"0.0,0.03715479,0.0,0.03435866,0.0,0.0,0.0,1.24337"
3053,"0.0,0.032292422,0.0,0.037713397,0.0,0.0,0.0,0.62619776"
3054,"0.0,0.03077332,0.0,0.0386933,0.0,0.0,0.0,0.4120263"
3055,"0.0,0.035177607,0.0,0.034983136,0.0,0.0,0.0,0.9820805"
3056,"0.0,0.03274282,0.0,0.03686498,0.0,0.0,0.0,0.6615055"
3057,"0.0,0.03391312,0.0,0.0356184,0.0,0.0,0.0,0.83858943"
3058,"0.0,0.033699673,0.0,0.035592023,0.0,0.0,0.0,0.76965475"
3059,"0.0,0.03426938,0.0,0.035688076,0.0,0.0,0.0,0.88122404"
3060,"0.0,0.03651135,0.0,0.034614336,0.0,0.0,0.0,1.1847163"
3061,"0.0,0.03697282,0.0,0.034493484,0.0,0.0,0.0,1.2183177"
3062,"0.0,0.035899464,0.0,0.034803625,0.0,0.0,0.0,1.1017177"
3063,"0.0,0.032453906,0.0,0.037420116,0.0,0.0,0.0,0.6111283"
3064,"0.0,0.03136872,0.0,0.038452685,0.0,0.0,0.0,0.47531208"
3065,"0.0,0.034588385,0.0,0.035439152,0.0,0.0,0.0,0.9069168"
3066,"0.0,0.036625296,0.0,0.034414224,0.0,0.0,0.0,1.1904659"
3067,"0.0,0.03616434,0.0,0.034868374,0.0,0.0,0.0,1.121784"
3068,"0.0,0.03640159,0.0,0.034653295,0.0,0.0,0.0,1.1608291"
3069,"0.0,0.03452293,0.0,0.035377596,0.0,0.0,0.0,0.909412"
3070,"0.0,0.035686478,0.0,0.03499747,0.0,0.0,0.0,1.0387318"
3071,"0.0,0.03651159,0.0,0.034655098,0.0,0.0,0.0,1.1649735"
3072,"0.0,0.03630622,0.0,0.034762416,0.0,0.0,0.0,1.1396184"
3073,"0.0,0.035231058,0.0,0.03501578,0.0,0.0,0.0,0.9897253"
3074,"0.0,0.03739481,0.0,0.034203004,0.0,0.0,0.0,1.2944071"
3075,"0.0,0.035828892,0.0,0.034876104,0.0,0.0,0.0,1.0696687"
3076,"0.0,0.034979485,0.0,0.034985345,0.0,0.0,0.0,0.9505019"
3077,"0.0,0.037520528,0.0,0.034182332,0.0,0.0,0.0,1.3322465"
3078,"0.0,0.034334403,0.0,0.035613697,0.0,0.0,0.0,0.8930893"
3079,"0.0,0.03611753,0.0,0.034794502,0.0,0.0,0.0,1.118149"
3080,"0.0,0.03408011,0.0,0.03598058,0.0,0.0,0.0,0.8648751"
3081,"0.0,0.035195474,0.0,0.034996103,0.0,0.0,0.0,0.97942734"
3082,"0.0,0.034274682,0.0,0.035459206,0.0,0.0,0.0,0.8544898"
3083,"0.0,0.037027515,0.0,0.034466732,0.0,0.0,0.0,1.2498639"
3084,"0.0,0.03520147,0.0,0.035591267,0.0,0.0,0.0,1.018765"
3085,"0.0,0.03273534,0.0,0.03643059,0.0,0.0,0.0,0.6367367"
3086,"0.0,0.036295757,0.0,0.03477047,0.0,0.0,0.0,1.1136377"
3087,"0.0,0.034234334,0.0,0.035419907,0.0,0.0,0.0,0.86376774"
3088,"0.0,0.0375319,0.0,0.034257438,0.0,0.0,0.0,1.2861216"
3089,"0.0,0.037230354,0.0,0.034497727,0.0,0.0,0.0,1.2641778"
3090,"0.0,0.036843687,0.0,0.034421865,0.0,0.0,0.0,1.2221226"
3091,"0.0,0.036202855,0.0,0.03465465,0.0,0.0,0.0,1.1410387"
3092,"0.0,0.03425395,0.0,0.035953417,0.0,0.0,0.0,0.86367846"
3093,"0.0,0.03637226,0.0,0.034561023,0.0,0.0,0.0,1.1616905"
3094,"0.0,0.036038253,0.0,0.034697942,0.0,0.0,0.0,1.1210408"
3095,"0.0,0.040042363,0.0,0.033372175,0.0,0.0,0.0,1.6702373"
3096,"0.0,0.034586612,0.0,0.035045456,0.0,0.0,0.0,0.90137386"
3097,"0.0,0.03658908,0.0,0.03471535,0.0,0.0,0.0,1.1559196"
3098,"0.0,0.037052814,0.0,0.034372304,0.0,0.0,0.0,1.247733"
3099,"0.0,0.033330012,0.0,0.036276065,0.0,0.0,0.0,0.7208572"
3100,"0.0,0.03595269,0.0,0.03473492,0.0,0.0,0.0,1.097725"
3101,"0.0,0.036016047,0.0,0.034802496,0.0,0.0,0.0,1.0809857"
3102,"0.0,0.035781953,0.0,0.034839414,0.0,0.0,0.0,1.0661664"
3103,"0.0,0.032733023,0.0,0.03714392,0.0,0.0,0.0,0.6907945"
3104,"0.0,0.03624598,0.0,0.034700695,0.0,0.0,0.0,1.1213655"
3105,"0.0,0.03718581,0.0,0.034366574,0.0,0.0,0.0,1.2553176"
3106,"0.0,0.034990855,0.0,0.03502872,0.0,0.0,0.0,0.98185194"
3107,"0.0,0.03513591,0.0,0.034977484,0.0,0.0,0.0,0.99859184"
3108,"0.0,0.035876654,0.0,0.034804698,0.0,0.0,0.0,1.0821995"
3109,"0.0,0.034457058,0.0,0.035446458,0.0,0.0,0.0,0.8900003"
3110,"0.0,0.033858098,0.0,0.036063854,0.0,0.0,0.0,0.826895"
3111,"0.0,0.03610571,0.0,0.034515437,0.0,0.0,0.0,1.1203895"
3112,"0.0,0.035306793,0.0,0.035045855,0.0,0.0,0.0,1.0040839"
3113,"0.0,0.03152839,0.0,0.03800334,0.0,0.0,0.0,0.47575048"
3114,"0.0,0.040145982,0.0,0.03334692,0.0,0.0,0.0,1.6445441"
3115,"0.0,0.034477107,0.0,0.035537645,0.0,0.0,0.0,0.90222734"
3116,"0.0,0.033222165,0.0,0.03674161,0.0,0.0,0.0,0.7479309"
3117,"0.0,0.032416627,0.0,0.037646763,0.0,0.0,0.0,0.6294862"
3118,"0.0,0.032564953,0.0,0.037283666,0.0,0.0,0.0,0.6720655"
3119,"0.0,0.032856498,0.0,0.03609096,0.0,0.0,0.0,0.65253985"
3120,"0.0,0.033021197,0.0,0.036524147,0.0,0.0,0.0,0.68845767"
3121,"0.0,0.033728544,0.0,0.03594856,0.0,0.0,0.0,0.7880114"
3122,"0.0,0.033283886,0.0,0.036748122,0.0,0.0,0.0,0.768047"
3123,"0.0,0.033575337,0.0,0.036093317,0.0,0.0,0.0,0.7588324"
3124,"0.0,0.033134684,0.0,0.03683556,0.0,0.0,0.0,0.74307764"
3125,"0.0,0.036309965,0.0,0.03453416,0.0,0.0,0.0,1.1510568"
3126,"0.0,0.03415767,0.0,0.03573331,0.0,0.0,0.0,0.84167594"
3127,"0.0,0.032876518,0.0,0.03693026,0.0,0.0,0.0,0.7137848"
3128,"0.0,0.03278279,0.0,0.037228186,0.0,0.0,0.0,0.69189197"
3129,"0.0,0.03533138,0.0,0.035219498,0.0,0.0,0.0,1.0029432"
3130,"0.0,0.029827937,0.0,0.03914022,0.0,0.0,0.0,0.31764674"
3131,"0.0,0.03349546,0.0,0.03619076,0.0,0.0,0.0,0.7441497"
3132,"0.0,0.033769276,0.0,0.035538234,0.0,0.0,0.0,0.80151606"
3133,"0.0,0.033859674,0.0,0.035756465,0.0,0.0,0.0,0.7832595"
3134,"0.0,0.036258236,0.0,0.034765262,0.0,0.0,0.0,1.1341505"
3135,"0.0,0.037007593,0.0,0.034377646,0.0,0.0,0.0,1.2265105"
3136,"0.0,0.036032535,0.0,0.03460465,0.0,0.0,0.0,1.1215612"
3137,"0.0,0.033468142,0.0,0.035816777,0.0,0.0,0.0,0.7403753"
3138,"0.0,0.0321666,0.0,0.038058493,0.0,0.0,0.0,0.5990449"
3139,"0.0,0.032951012,0.0,0.03632965,0.0,0.0,0.0,0.6783726"
3140,"0.0,0.033350773,0.0,0.035881326,0.0,0.0,0.0,0.74722296"
3141,"0.0,0.03421193,0.0,0.03587357,0.0,0.0,0.0,0.8607806"
3142,"0.0,0.03391839,0.0,0.036936328,0.0,0.0,0.0,0.8739954"
3143,"0.0,0.035783425,0.0,0.03487204,0.0,0.0,0.0,1.0693936"
3144,"0.0,0.032407332,0.0,0.037187595,0.0,0.0,0.0,0.60648656"
3145,"0.0,0.033410117,0.0,0.036651563,0.0,0.0,0.0,0.78097004"
3146,"0.0,0.03209263,0.0,0.037497286,0.0,0.0,0.0,0.56161994"
3147,"0.0,0.04020157,0.0,0.03347239,0.0,0.0,0.0,1.6706401"
3148,"0.0,0.03752638,0.0,0.03428128,0.0,0.0,0.0,1.318734"
3149,"0.0,0.03334797,0.0,0.036534812,0.0,0.0,0.0,0.74818504"
3150,"0.0,0.033793524,0.0,0.036361225,0.0,0.0,0.0,0.79777825"
3151,"0.0,0.03382986,0.0,0.036341622,0.0,0.0,0.0,0.8223328"
3152,"0.0,0.036960706,0.0,0.0342982,0.0,0.0,0.0,1.2388374"
3153,"0.0,0.034727562,0.0,0.03526046,0.0,0.0,0.0,0.91013813"
3154,"0.0,0.033343434,0.0,0.03654715,0.0,0.0,0.0,0.77006197"
3155,"0.0,0.03407513,0.0,0.03601717,0.0,0.0,0.0,0.85311604"
3156,"0.0,0.03177956,0.0,0.038007025,0.0,0.0,0.0,0.56861633"
3157,"0.0,0.034140844,0.0,0.03532746,0.0,0.0,0.0,0.84143203"
3158,"0.0,0.03329133,0.0,0.03664363,0.0,0.0,0.0,0.7496942"
3159,"0.0,0.036632884,0.0,0.03449972,0.0,0.0,0.0,1.174073"
3160,"0.0,0.03847232,0.0,0.033836268,0.0,0.0,0.0,1.4238005"
3161,"0.0,0.03493879,0.0,0.034936074,0.0,0.0,0.0,0.9710511"
3162,"0.0,0.033372402,0.0,0.036802795,0.0,0.0,0.0,0.7351753"
3163,"0.0,0.035994306,0.0,0.03481842,0.0,0.0,0.0,1.1061208"
3164,"0.0,0.033929035,0.0,0.03609226,0.0,0.0,0.0,0.8419578"
3165,"0.0,0.029780593,0.0,0.03980485,0.0,0.0,0.0,0.3296098"
3166,"0.0,0.032771137,0.0,0.0368317,0.0,0.0,0.0,0.6736475"
3167,"0.0,0.036449105,0.0,0.034803685,0.0,0.0,0.0,1.159363"
3168,"0.0,0.036600597,0.0,0.03474857,0.0,0.0,0.0,1.1912181"
3169,"0.0,0.034228165,0.0,0.035783492,0.0,0.0,0.0,0.88045555"
3170,"0.0,0.034638338,0.0,0.035473734,0.0,0.0,0.0,0.91164994"
3171,"0.0,0.034865044,0.0,0.035089992,0.0,0.0,0.0,0.96653914"
3172,"0.0,0.03380918,0.0,0.035871666,0.0,0.0,0.0,0.78751826"
3173,"0.0,0.033045523,0.0,0.03704533,0.0,0.0,0.0,0.71696556"
3174,"0.0,0.03591426,0.0,0.03467002,0.0,0.0,0.0,1.1071227"
3175,"0.0,0.036983225,0.0,0.034598462,0.0,0.0,0.0,1.2228789"
3176,"0.0,0.036279406,0.0,0.03474693,0.0,0.0,0.0,1.1276002"
3177,"0.0,0.03200852,0.0,0.037308082,0.0,0.0,0.0,0.59116465"
3178,"0.0,0.03633236,0.0,0.03469439,0.0,0.0,0.0,1.1382835"
3179,"0.0,0.03514702,0.0,0.035096347,0.0,0.0,0.0,0.9901222"
3180,"0.0,0.029973855,0.0,0.039741825,0.0,0.0,0.0,0.37487343"
3181,"0.0,0.035328403,0.0,0.03494155,0.0,0.0,0.0,1.0095229"
3182,"0.0,0.03590614,0.0,0.03476784,0.0,0.0,0.0,1.128047"
3183,"0.0,0.03626522,0.0,0.034781184,0.0,0.0,0.0,1.1460447"
3184,"0.0,0.033479426,0.0,0.03656994,0.0,0.0,0.0,0.78342724"
3185,"0.0,0.03416292,0.0,0.036003802,0.0,0.0,0.0,0.8385669"
3186,"0.0,0.033987727,0.0,0.036214013,0.0,0.0,0.0,0.8331698"
3187,"0.0,0.034286246,0.0,0.036033932,0.0,0.0,0.0,0.8532023"
3188,"0.0,0.035950057,0.0,0.03495971,0.0,0.0,0.0,1.1081238"
3189,"0.0,0.03483588,0.0,0.035025503,0.0,0.0,0.0,0.9221424"
3190,"0.0,0.027825635,0.0,0.041525833,0.0,0.0,0.0,0.07564694"
3191,"0.0,0.03429674,0.0,0.03577305,0.0,0.0,0.0,0.8721676"
3192,"0.0,0.035040833,0.0,0.035076827,0.0,0.0,0.0,0.9770596"
3193,"0.0,0.03519527,0.0,0.03567436,0.0,0.0,0.0,1.0278707"
3194,"0.0,0.03626614,0.0,0.034527626,0.0,0.0,0.0,1.1582748"
3195,"0.0,0.034234684,0.0,0.035849,0.0,0.0,0.0,0.8619953"
3196,"0.0,0.038100727,0.0,0.033931352,0.0,0.0,0.0,1.3966416"
3197,"0.0,0.035329856,0.0,0.034962155,0.0,0.0,0.0,1.0097942"
3198,"0.0,0.03717721,0.0,0.03432524,0.0,0.0,0.0,1.265698"
3199,"0.0,0.033116873,0.0,0.03633844,0.0,0.0,0.0,0.71637076"
3200,"0.0,0.036497016,0.0,0.03452791,0.0,0.0,0.0,1.1826824"
3201,"0.0,0.03703752,0.0,0.034397423,0.0,0.0,0.0,1.241021"
3202,"0.0,0.03403316,0.0,0.03631775,0.0,0.0,0.0,0.8315679"
3203,"0.0,0.03583225,0.0,0.034860153,0.0,0.0,0.0,1.0909977"
3204,"0.0,0.03636491,0.0,0.03472645,0.0,0.0,0.0,1.13627"
3205,"0.0,0.033271987,0.0,0.035924613,0.0,0.0,0.0,0.6791816"
3206,"0.0,0.03353457,0.0,0.036342297,0.0,0.0,0.0,0.75253946"
3207,"0.0,0.034628283,0.0,0.035271402,0.0,0.0,0.0,0.91556996"
3208,"0.0,0.0326707,0.0,0.036581885,0.0,0.0,0.0,0.6609981"
3209,"0.0,0.034028992,0.0,0.036080096,0.0,0.0,0.0,0.82452095"
3210,"0.0,0.036797635,0.0,0.03463561,0.0,0.0,0.0,1.2033072"
3211,"0.0,0.035393365,0.0,0.034973133,0.0,0.0,0.0,1.0218287"
3212,"0.0,0.034880914,0.0,0.035161994,0.0,0.0,0.0,0.93845344"
3213,"0.0,0.035009585,0.0,0.035108745,0.0,0.0,0.0,0.9653995"
3214,"0.0,0.03209482,0.0,0.03780988,0.0,0.0,0.0,0.61453485"
3215,"0.0,0.034350604,0.0,0.03556591,0.0,0.0,0.0,0.8779975"
3216,"0.0,0.03245393,0.0,0.03672624,0.0,0.0,0.0,0.6160373"
3217,"0.0,0.035827592,0.0,0.03485864,0.0,0.0,0.0,1.1073545"
3218,"0.0,0.03498931,0.0,0.035149075,0.0,0.0,0.0,0.9790095"
3219,"0.0,0.034017157,0.0,0.035851337,0.0,0.0,0.0,0.82434136"
3220,"0.0,0.034275133,0.0,0.035838295,0.0,0.0,0.0,0.8690767"
3221,"0.0,0.03351944,0.0,0.03640276,0.0,0.0,0.0,0.77775395"
3222,"0.0,0.03615834,0.0,0.03467017,0.0,0.0,0.0,1.1380721"
3223,"0.0,0.03384576,0.0,0.035984676,0.0,0.0,0.0,0.840974"
3224,"0.0,0.035433237,0.0,0.03497691,0.0,0.0,0.0,1.0289037"
3225,"0.0,0.032620978,0.0,0.036820427,0.0,0.0,0.0,0.6572557"
3226,"0.0,0.03535135,0.0,0.03521612,0.0,0.0,0.0,1.0581536"
3227,"0.0,0.034064077,0.0,0.035937138,0.0,0.0,0.0,0.8526807"
3228,"0.0,0.03363792,0.0,0.03585577,0.0,0.0,0.0,0.76074207"
3229,"0.0,0.034561228,0.0,0.03547428,0.0,0.0,0.0,0.9036119"
3230,"0.0,0.03399481,0.0,0.035703838,0.0,0.0,0.0,0.8183871"
3231,"0.0,0.033695366,0.0,0.03582882,0.0,0.0,0.0,0.7928117"
3232,"0.0,0.035006233,0.0,0.035107292,0.0,0.0,0.0,0.9532298"
3233,"0.0,0.033610582,0.0,0.035844,0.0,0.0,0.0,0.76091695"
3234,"0.0,0.033703443,0.0,0.035857625,0.0,0.0,0.0,0.76661164"
3235,"0.0,0.029304573,0.0,0.03961053,0.0,0.0,0.0,0.24221657"
3236,"0.0,0.034628972,0.0,0.035420176,0.0,0.0,0.0,0.93150693"
3237,"0.0,0.035556767,0.0,0.035489995,0.0,0.0,0.0,1.0489233"
3238,"0.0,0.027777908,0.0,0.041483283,0.0,0.0,0.0,0.07005045"
3239,"0.0,0.033540953,0.0,0.03592639,0.0,0.0,0.0,0.7526972"
3240,"0.0,0.033591654,0.0,0.03610012,0.0,0.0,0.0,0.7642158"
3241,"0.0,0.033938125,0.0,0.035655387,0.0,0.0,0.0,0.8008261"
3242,"0.0,0.033401906,0.0,0.036084667,0.0,0.0,0.0,0.73362756"
3243,"0.0,0.030929884,0.0,0.038395096,0.0,0.0,0.0,0.4402122"
3244,"0.0,0.0365483,0.0,0.034699183,0.0,0.0,0.0,1.1528885"
3245,"0.0,0.0342066,0.0,0.036058966,0.0,0.0,0.0,0.85420895"
3246,"0.0,0.037232034,0.0,0.034302343,0.0,0.0,0.0,1.276301"
3247,"0.0,0.03309064,0.0,0.036193017,0.0,0.0,0.0,0.69923276"
3248,"0.0,0.03141829,0.0,0.03787494,0.0,0.0,0.0,0.49476358"
3249,"0.0,0.033655167,0.0,0.036095522,0.0,0.0,0.0,0.7683565"
