user_id,user_embedding
4449,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649086]"
4450,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649087]"
4451,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649088]"
4452,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649089]"
4453,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649090]"
4454,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649091]"
4455,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649092]"
4456,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649093]"
4457,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649094]"
4458,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649095]"
4459,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649096]"
4460,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649097]"
4461,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649098]"
4462,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649099]"
4463,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649100]"
4464,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649101]"
4465,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649102]"
4466,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649103]"
4467,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649104]"
4468,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649105]"
4469,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649106]"
4470,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649107]"
4471,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649108]"
4472,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649109]"
4473,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649110]"
4474,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649111]"
4475,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649112]"
4476,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649113]"
4477,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649114]"
4478,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649115]"
4479,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649116]"
4480,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649117]"
4481,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649118]"
4482,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649119]"
4483,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649120]"
4484,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649121]"
4485,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649122]"
4486,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649123]"
4487,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649124]"
4488,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649125]"
4489,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649126]"
4490,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649127]"
4491,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649128]"
4492,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649129]"
4493,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649130]"
4494,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649131]"
4495,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649132]"
4496,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649133]"
4497,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649134]"
4498,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649135]"
4499,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649136]"
4500,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649137]"
4501,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649138]"
4502,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649139]"
4503,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649140]"
4504,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649141]"
4505,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649142]"
4506,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649143]"
4507,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649144]"
4508,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649145]"
4509,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649146]"
4510,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649147]"
4511,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649148]"
4512,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649149]"
4513,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649150]"
4514,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649151]"
4515,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649152]"
4516,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649153]"
4517,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649154]"
4518,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649155]"
4519,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649156]"
4520,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649157]"
4521,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649158]"
4522,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649159]"
4523,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649160]"
4524,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649161]"
4525,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649162]"
4526,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649163]"
4527,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649164]"
4528,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649165]"
4529,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649166]"
4530,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649167]"
4531,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649168]"
4532,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649169]"
4533,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649170]"
4534,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649171]"
4535,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649172]"
4536,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649173]"
4537,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649174]"
4538,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649175]"
4539,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649176]"
4540,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649177]"
4541,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649178]"
4542,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649179]"
4543,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649180]"
4544,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649181]"
4545,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649182]"
4546,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649183]"
4547,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649184]"
4548,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649185]"
4549,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649186]"
4550,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649187]"
4551,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649188]"
4552,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649189]"
4553,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649190]"
4554,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649191]"
4555,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649192]"
4556,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649193]"
4557,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649194]"
4558,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649195]"
4559,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649196]"
4560,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649197]"
4561,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649198]"
4562,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649199]"
4563,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649200]"
4564,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649201]"
4565,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649202]"
4566,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649203]"
4567,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649204]"
4568,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649205]"
4569,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649206]"
4570,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649207]"
4571,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649208]"
4572,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649209]"
4573,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649210]"
4574,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649211]"
4575,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649212]"
4576,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649213]"
4577,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649214]"
4578,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649215]"
4579,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649216]"
4580,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649217]"
4581,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649218]"
4582,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649219]"
4583,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649220]"
4584,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649221]"
4585,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649222]"
4586,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649223]"
4587,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649224]"
4588,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649225]"
4589,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649226]"
4590,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649227]"
4591,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649228]"
4592,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649229]"
4593,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649230]"
4594,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649231]"
4595,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649232]"
4596,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649233]"
4597,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649234]"
4598,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649235]"
4599,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649236]"
4600,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649237]"
4601,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649238]"
4602,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649239]"
4603,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649240]"
4604,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649241]"
4605,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649242]"
4606,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649243]"
4607,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649244]"
4608,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649245]"
4609,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649246]"
4610,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649247]"
4611,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649248]"
4612,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649249]"
4613,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649250]"
4614,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649251]"
4615,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649252]"
4616,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649253]"
4617,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649254]"
4618,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649255]"
4619,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649256]"
4620,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649257]"
4621,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649258]"
4622,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649259]"
4623,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649260]"
4624,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649261]"
4625,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649262]"
4626,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649263]"
4627,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649264]"
4628,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649265]"
4629,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649266]"
4630,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649267]"
4631,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649268]"
4632,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649269]"
4633,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649270]"
4634,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649271]"
4635,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649272]"
4636,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649273]"
4637,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649274]"
4638,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649275]"
4639,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649276]"
4640,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649277]"
4641,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649278]"
4642,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649279]"
4643,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649280]"
4644,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649281]"
4645,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649282]"
4646,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649283]"
4647,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649284]"
4648,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649285]"
4649,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649286]"
4650,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649287]"
4651,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649288]"
4652,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649289]"
4653,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649290]"
4654,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649291]"
4655,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649292]"
4656,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649293]"
4657,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649294]"
4658,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649295]"
4659,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649296]"
4660,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649297]"
4661,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649298]"
4662,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649299]"
4663,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649300]"
4664,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649301]"
4665,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649302]"
4666,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649303]"
4667,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649304]"
4668,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649305]"
4669,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649306]"
4670,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649307]"
4671,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649308]"
4672,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649309]"
4673,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649310]"
4674,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649311]"
4675,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649312]"
4676,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649313]"
4677,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649314]"
4678,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649315]"
4679,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649316]"
4680,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649317]"
4681,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649318]"
4682,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649319]"
4683,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649320]"
4684,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649321]"
4685,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649322]"
4686,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649323]"
4687,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649324]"
4688,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649325]"
4689,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649326]"
4690,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649327]"
4691,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649328]"
4692,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649329]"
4693,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649330]"
4694,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649331]"
4695,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649332]"
4696,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649333]"
4697,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649334]"
4698,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649335]"
4699,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649336]"
4700,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649337]"
4701,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649338]"
4702,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649339]"
4703,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649340]"
4704,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649341]"
4705,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649342]"
4706,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649343]"
4707,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649344]"
4708,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649345]"
4709,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649346]"
4710,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649347]"
4711,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649348]"
4712,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649349]"
4713,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649350]"
4714,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649351]"
4715,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649352]"
4716,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649353]"
4717,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649354]"
4718,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649355]"
4719,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649356]"
4720,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649357]"
4721,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649358]"
4722,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649359]"
4723,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649360]"
4724,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649361]"
4725,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649362]"
4726,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649363]"
4727,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649364]"
4728,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649365]"
4729,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649366]"
4730,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649367]"
4731,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649368]"
4732,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649369]"
4733,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649370]"
4734,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649371]"
4735,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649372]"
4736,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649373]"
4737,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649374]"
4738,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649375]"
4739,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649376]"
4740,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649377]"
4741,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649378]"
4742,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649379]"
4743,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649380]"
4744,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649381]"
4745,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649382]"
4746,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649383]"
4747,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649384]"
4748,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649385]"
4749,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649386]"
4750,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649387]"
4751,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649388]"
4752,"[0.0,0.0,0.0,0.0,0.0018757228,0.1866774,0.0,1.4649389]"
